,season,team,position,player_id
7621,2020,LAC,DB,00-0033697
7622,2020,LAC,RB,00-0033699
7623,2020,ATL,K,00-0033702
7624,2020,LV,LB,00-0033704
7625,2020,MIA,WR,00-0033705
7626,2020,HOU,WR,00-0033706
7627,2020,GB,DB,00-0033710
7628,2020,PIT,OL,00-0033715
7629,2020,MIA,LB,00-0033716
7630,2020,CAR,TE,00-0033720
7631,2020,PHI,RB,00-0033725
7632,2020,PHI,P,00-0033729
7633,2020,PHI,WR,00-0033733
7634,2020,MIA,DB,00-0033734
7635,2020,NE,OL,00-0033740
7636,2020,LV,LB,00-0033741
7637,2020,WAS,TE,00-0033742
7638,2020,SEA,OL,00-0033744
7639,2020,SF,DL,00-0033746
7640,2020,NYJ,OL,00-0033750
7641,2020,LAC,OL,00-0033752
7642,2020,GB,TE,00-0033757
7643,2020,LV,DL,00-0033758
7644,2020,KC,TE,00-0033763
7645,2020,HOU,LB,00-0033765
7646,2020,NO,DB,00-0033770
7647,2020,NE,DB,00-0033779
7648,2020,DEN,DL,00-0033782
7649,2020,SF,DB,00-0033783
7650,2020,CHI,DB,00-0033784
7651,2020,PIT,OL,00-0033785
7652,2020,NO,DL,00-0033786
7653,2020,PHI,K,00-0033787
7654,2020,IND,OL,00-0033788
7655,2020,TB,RB,00-0033789
7656,2020,CIN,LB,00-0033790
7657,2020,CIN,DB,00-0033791
7658,2020,PHI,DB,00-0033792
7659,2020,NE,OL,00-0033793
7660,2020,LA,LB,00-0033794
7661,2020,TB,OL,00-0033795
7662,2020,MIN,RB,00-0033797
7663,2020,CIN,TE,00-0033798
7664,2020,SEA,DB,00-0033809
7665,2020,CHI,WR,00-0033815
7666,2020,BUF,OL,00-0033816
7667,2020,ATL,DB,00-0033819
7668,2020,KC,OL,00-0033831
7669,2020,PIT,RB,00-0033838
7670,2020,JAX,WR,00-0033839
7671,2020,HOU,WR,00-0033840
7672,2020,JAX,RB,00-0033854
7673,2020,SF,WR,00-0033855
7674,2020,TB,RB,00-0033856
7675,2020,PIT,WR,00-0033857
7676,2020,TEN,TE,00-0033858
7677,2020,NYJ,WR,00-0033859
7678,2020,MIA,DL,00-0033860
7679,2020,ARI,K,00-0033862
7680,2020,DET,OL,00-0033863
7681,2020,CLE,DL,00-0033868
7682,2020,CHI,QB,00-0033869
7683,2020,SF,DL,00-0033870
7684,2020,TEN,WR,00-0033871
7685,2020,SEA,DB,00-0033872
7686,2020,KC,QB,00-0033873
7687,2020,NO,DB,00-0033874
7688,2020,ARI,LB,00-0033875
7689,2020,PHI,DL,00-0033876
7690,2020,IND,DB,00-0033877
7691,2020,TEN,DB,00-0033878
7692,2020,TB,TE,00-0033879
7693,2020,ATL,DL,00-0033880
7694,2020,NYG,TE,00-0033881
7695,2020,HOU,DB,00-0033882
7696,2020,NYG,DB,00-0033883
7697,2020,BUF,DB,00-0033884
7698,2020,CLE,TE,00-0033885
7699,2020,PIT,LB,00-0033886
7700,2020,WAS,LB,00-0033887
7701,2020,NO,OL,00-0033888
7702,2020,JAX,OL,00-0033889
7703,2020,ARI,DB,00-0033890
7704,2020,LV,WR,00-0033891
7705,2020,NYJ,DB,00-0033892
7706,2020,MIN,RB,00-0033893
7707,2020,NO,DB,00-0033894
7708,2020,LA,TE,00-0033895
7709,2020,MIA,TE,00-0033896
7710,2020,CIN,RB,00-0033897
7711,2020,TB,DB,00-0033898
7712,2020,TEN,QB,00-0033899
7713,2020,SEA,OL,00-0033901
7714,2020,KC,DL,00-0033902
7715,2020,JAX,DB,00-0033903
7716,2020,BUF,OL,00-0033904
7717,2020,CLE,DL,00-0033905
7718,2020,NO,RB,00-0033906
7719,2020,JAX,DL,00-0033907
7720,2020,LA,WR,00-0033908
7721,2020,NYJ,OL,00-0033909
7722,2020,LAC,OL,00-0033910
7723,2020,CLE,WR,00-0033911
7724,2020,SF,DL,00-0033912
7725,2020,PIT,DL,00-0033913
7726,2020,NO,LB,00-0033914
7727,2020,SEA,LB,00-0033915
7728,2020,NYJ,LB,00-0033917
7729,2020,WAS,DB,00-0033918
7730,2020,LA,DL,00-0033920
7731,2020,TB,WR,00-0033921
7732,2020,CLE,RB,00-0033923
7733,2020,HOU,DL,00-0033924
7734,2020,TEN,RB,00-0033925
7735,2020,SEA,DB,00-0033926
7736,2020,LA,DB,00-0033927
7737,2020,DAL,DB,00-0033928
7738,2020,GB,DL,00-0033929
7739,2020,PIT,DB,00-0033930
7740,2020,SEA,DB,00-0033931
7741,2020,DET,WR,00-0033932
7742,2020,KC,WR,00-0033933
7743,2020,NO,DL,00-0033935
7744,2020,SF,QB,00-0033936
7745,2020,CAR,WR,00-0033937
7746,2020,MIA,LB,00-0033939
7747,2020,MIN,DL,00-0033940
7748,2020,LAC,DB,00-0033941
7749,2020,LA,WR,00-0033943
7750,2020,MIN,LB,00-0033944
7751,2020,LA,LB,00-0033945
7752,2020,WAS,OL,00-0033946
7753,2020,NE,DL,00-0033947
7754,2020,GB,RB,00-0033948
7755,2020,PIT,QB,00-0033949
7756,2020,NYG,RB,00-0033950
7757,2020,IND,RB,00-0033951
7758,2020,IND,DL,00-0033952
7759,2020,DEN,TE,00-0033953
7760,2020,TEN,LB,00-0033954
7761,2020,TEN,RB,00-0033955
7762,2020,CHI,WR,00-0033957
7763,2020,LV,QB,00-0033958
7764,2020,PIT,OL,00-0033960
7765,2020,WAS,DL,00-0033962
7766,2020,NYJ,DL,00-0033963
7767,2020,IND,DL,00-0033964
7768,2020,MIN,DL,00-0033969
7769,2020,CLE,LB,00-0033973
7770,2020,PHI,DL,00-0033976
7771,2020,SEA,WR,00-0033992
7772,2020,DEN,WR,00-0033994
7773,2020,CLE,OL,00-0033995
7774,2020,NYJ,LB,00-0033997
7775,2020,ARI,TE,00-0034011
7776,2020,CAR,OL,00-0034026
7777,2020,TEN,WR,00-0034034
7778,2020,PIT,LB,00-0034051
7779,2020,CAR,WR,00-0034052
7780,2020,SF,WR,00-0034054
7781,2020,DET,OL,00-0034058
7782,2020,WAS,DB,00-0034071
7783,2020,SF,TE,00-0034073
7784,2020,LV,DL,00-0034077
7785,2020,LA,OL,00-0034080
7786,2020,HOU,WR,00-0034081
7787,2020,LAC,K,00-0034084
7788,2020,DEN,DB,00-0034085
7789,2020,CLE,DB,00-0034088
7790,2020,IND,LB,00-0034090
7791,2020,IND,DB,00-0034091
7792,2020,SF,DB,00-0034096
7793,2020,NE,OL,00-0034097
7794,2020,CAR,DB,00-0034098
7795,2020,JAX,TE,00-0034101
7796,2020,WAS,OL,00-0034102
7797,2020,LV,WR,00-0034103
7798,2020,WAS,WR,00-0034104
7799,2020,DEN,RB,00-0034109
7800,2020,DEN,DB,00-0034111
7801,2020,DEN,OL,00-0034112
7802,2020,LA,OL,00-0034114
7803,2020,SF,RB,00-0034115
7804,2020,NO,DB,00-0034116
7805,2020,NO,LB,00-0034117
7806,2020,DEN,OL,00-0034118
7807,2020,PIT,LB,00-0034121
7808,2020,LV,DL,00-0034125
7809,2020,NYG,OL,00-0034128
7810,2020,SEA,DB,00-0034130
7811,2020,ATL,QB,00-0034131
7812,2020,ATL,WR,00-0034132
7813,2020,HOU,LB,00-0034139
7814,2020,ATL,OL,00-0034140
7815,2020,ATL,WR,00-0034141
7816,2020,PIT,OL,00-0034142
7817,2020,KC,DB,00-0034145
7818,2020,KC,LB,00-0034153
7819,2020,ATL,DL,00-0034154
7820,2020,MIN,OL,00-0034158
7821,2020,SEA,TE,00-0034159
7822,2020,SEA,P,00-0034160
7823,2020,LV,K,00-0034161
7824,2020,GB,P,00-0034162
7825,2020,HOU,DL,00-0034163
7826,2020,CAR,RB,00-0034164
7827,2020,CLE,OL,00-0034165
7828,2020,LV,DL,00-0034166
7829,2020,NYG,LB,00-0034167
7830,2020,GB,LS,00-0034168
7831,2020,WAS,TE,00-0034169
7832,2020,PIT,WR,00-0034170
7833,2020,DET,LB,00-0034171
7834,2020,CHI,K,00-0034173
7835,2020,GB,QB,00-0034177
7836,2020,GB,DB,00-0034179
7837,2020,BAL,RB,00-0034184
7838,2020,GB,DL,00-0034185
7839,2020,DAL,OL,00-0034186
7840,2020,KC,TE,00-0034192
7841,2020,PIT,TE,00-0034193
7842,2020,LV,LS,00-0034198
7843,2020,WAS,K,00-0034202
7844,2020,LA,DB,00-0034203
7845,2020,PIT,LB,00-0034204
7846,2020,WAS,WR,00-0034207
7847,2020,MIN,RB,00-0034208
7848,2020,MIN,DB,00-0034213
7849,2020,MIN,DL,00-0034215
7850,2020,CAR,DL,00-0034223
7851,2020,SF,OL,00-0034229
7852,2020,SEA,DL,00-0034234
7853,2020,SEA,OL,00-0034239
7854,2020,GB,WR,00-0034243
7855,2020,NYJ,DB,00-0034248
7856,2020,PIT,OL,00-0034250
7857,2020,JAX,DL,00-0034251
7858,2020,HOU,RB,00-0034253
7859,2020,CLE,DB,00-0034255
7860,2020,NYG,WR,00-0034256
7861,2020,CLE,WR,00-0034258
7862,2020,LA,OL,00-0034261
7863,2020,HOU,DL,00-0034262
7864,2020,SF,DB,00-0034263
7865,2020,MIN,DL,00-0034264
7866,2020,BAL,DB,00-0034265
7867,2020,LA,LB,00-0034266
7868,2020,NYJ,WR,00-0034267
7869,2020,HOU,WR,00-0034268
7870,2020,MIN,TE,00-0034270
7871,2020,GB,WR,00-0034272
7872,2020,HOU,WR,00-0034273
7873,2020,GB,DB,00-0034274
7874,2020,NYJ,DL,00-0034275
7875,2020,WAS,DB,00-0034276
7876,2020,BAL,DB,00-0034277
7877,2020,IND,DB,00-0034278
7878,2020,GB,WR,00-0034279
7879,2020,DAL,OL,00-0034280
7880,2020,BAL,OL,00-0034281
7881,2020,SF,DL,00-0034283
7882,2020,GB,DL,00-0034284
7883,2020,MIA,DL,00-0034285
7884,2020,SF,WR,00-0034286
7885,2020,CIN,LB,00-0034287
7886,2020,LAC,OL,00-0034289
7887,2020,NYJ,OL,00-0034295
7888,2020,KC,LB,00-0034296
7889,2020,KC,WR,00-0034297
7890,2020,KC,RB,00-0034301
7891,2020,NYJ,LB,00-0034302
7892,2020,WAS,LB,00-0034308
7893,2020,MIN,WR,00-0034309
7894,2020,PHI,DB,00-0034310
7895,2020,CLE,RB,00-0034311
7896,2020,NE,TE,00-0034313
7897,2020,CAR,WR,00-0034317
7898,2020,PIT,DL,00-0034318
7899,2020,KC,TE,00-0034319
7900,2020,SF,DL,00-0034320
7901,2020,IND,DL,00-0034325
7902,2020,CLE,DL,00-0034326
7903,2020,PIT,RB,00-0034331
7904,2020,WAS,DL,00-0034333
7905,2020,WAS,DB,00-0034334
7906,2020,PIT,LB,00-0034335
7907,2020,WAS,LB,00-0034336
7908,2020,WAS,DB,00-0034337
7909,2020,JAX,WR,00-0034339
7910,2020,IND,OL,00-0034342
7911,2020,SF,QB,00-0034343
7912,2020,NO,DL,00-0034344
7913,2020,DET,OL,00-0034345
7914,2020,NYG,OL,00-0034346
7915,2020,CHI,OL,00-0034347
7916,2020,DEN,WR,00-0034348
7917,2020,DET,RB,00-0034349
7918,2020,LAC,DL,00-0034350
7919,2020,PHI,TE,00-0034351
7920,2020,DAL,OL,00-0034352
7921,2020,CHI,WR,00-0034353
7922,2020,IND,DL,00-0034354
7923,2020,CLE,DB,00-0034355
7924,2020,CAR,DB,00-0034356
7925,2020,ATL,DB,00-0034357
7926,2020,IND,DL,00-0034359
7927,2020,NYG,LB,00-0034360
7928,2020,HOU,DB,00-0034361
7929,2020,LV,DB,00-0034362
7930,2020,ATL,DL,00-0034363
7931,2020,HOU,TE,00-0034364
7932,2020,CAR,TE,00-0034365
7933,2020,HOU,WR,00-0034366
7934,2020,IND,RB,00-0034367
7935,2020,DEN,LB,00-0034368
7936,2020,CLE,QB,00-0034369
7937,2020,DEN,WR,00-0034370
7938,2020,DET,DL,00-0034371
7939,2020,CHI,LB,00-0034372
7940,2020,DAL,DL,00-0034373
7941,2020,TB,DB,00-0034374
7942,2020,LAC,LB,00-0034375
7943,2020,BUF,DB,00-0034376
7944,2020,PHI,DB,00-0034377
7945,2020,ATL,RB,00-0034378
7946,2020,WAS,OL,00-0034379
7947,2020,JAX,OL,00-0034380
7948,2020,PHI,DL,00-0034381
7949,2020,CAR,DL,00-0034382
7950,2020,DAL,TE,00-0034383
7951,2020,SEA,DB,00-0034384
7952,2020,NE,LB,00-0034385
7953,2020,TB,WR,00-0034386
7954,2020,CHI,DL,00-0034387
7955,2020,BAL,DB,00-0034388
7956,2020,TEN,DB,00-0034389
7957,2020,DET,OL,00-0034390
7958,2020,BUF,DB,00-0034391
7959,2020,LAC,OL,00-0034392
7960,2020,DEN,TE,00-0034393
7961,2020,HOU,DL,00-0034394
7962,2020,IND,WR,00-0034395
7963,2020,CAR,LB,00-0034396
7964,2020,WAS,DL,00-0034397
7965,2020,CAR,DB,00-0034398
7966,2020,CLE,OL,00-0034399
7967,2020,IND,RB,00-0034400
7968,2020,NYJ,QB,00-0034401
7969,2020,HOU,LB,00-0034402
7970,2020,ARI,LB,00-0034404
7971,2020,IND,OL,00-0034405
7972,2020,PIT,WR,00-0034406
7973,2020,PIT,WR,00-0034407
7974,2020,WAS,TE,00-0034409
7975,2020,IND,LB,00-0034410
7976,2020,ATL,WR,00-0034411
7977,2020,ATL,LB,00-0034413
7978,2020,PHI,RB,00-0034414
7979,2020,TB,LB,00-0034415
7980,2020,PHI,OL,00-0034417
7981,2020,DAL,WR,00-0034418
7982,2020,NYJ,WR,00-0034419
7983,2020,IND,TE,00-0034420
7984,2020,HOU,LB,00-0034421
7985,2020,SEA,QB,00-0034423
7986,2020,IND,LB,00-0034424
7987,2020,CHI,WR,00-0034426
7988,2020,JAX,LB,00-0034428
7989,2020,PHI,OL,00-0034429
7990,2020,BUF,LB,00-0034430
7991,2020,IND,LB,00-0034431
7992,2020,SEA,RB,00-0034432
7993,2020,DET,RB,00-0034433
7994,2020,HOU,DB,00-0034435
7995,2020,NO,OL,00-0034436
7996,2020,JAX,P,00-0034437
7997,2020,TEN,QB,00-0034438
7998,2020,NE,TE,00-0034439
7999,2020,LAC,RB,00-0034440
8000,2020,NYG,OL,00-0034445
8001,2020,CIN,DB,00-0034446
8002,2020,HOU,RB,00-0034449
8003,2020,TB,K,00-0034450
8004,2020,WAS,OL,00-0034456
8005,2020,NYJ,RB,00-0034457
8006,2020,CAR,DL,00-0034461
8007,2020,PHI,DL,00-0034463
8008,2020,WAS,DB,00-0034465
8009,2020,GB,DB,00-0034468
8010,2020,ARI,LB,00-0034473
8011,2020,CLE,K,00-0034479
8012,2020,ARI,DB,00-0034481
8013,2020,HOU,DB,00-0034485
8014,2020,ARI,WR,00-0034487
8015,2020,CLE,DB,00-0034488
8016,2020,ARI,LB,00-0034490
8017,2020,IND,TE,00-0034491
8018,2020,DET,OL,00-0034495
8019,2020,CAR,DB,00-0034496
8020,2020,CLE,LB,00-0034500
8021,2020,NO,DB,00-0034502
8022,2020,BUF,OL,00-0034505
8023,2020,WAS,WR,00-0034510
8024,2020,BUF,DL,00-0034511
8025,2020,CAR,WR,00-0034512
8026,2020,BUF,DB,00-0034514
8027,2020,JAX,DB,00-0034516
8028,2020,GB,WR,00-0034521
8029,2020,JAX,OL,00-0034522
8030,2020,JAX,DB,00-0034523
8031,2020,ATL,DB,00-0034526
8032,2020,SEA,DB,00-0034527
8033,2020,CLE,TE,00-0034532
8034,2020,CIN,DB,00-0034533
8035,2020,BUF,LB,00-0034539
8036,2020,CIN,DB,00-0034540
8037,2020,LAC,DB,00-0034545
8038,2020,CAR,DL,00-0034559
8039,2020,CLE,DB,00-0034562
8040,2020,CAR,OL,00-0034571
8041,2020,KC,DB,00-0034573
8042,2020,NE,TE,00-0034575
8043,2020,WAS,QB,00-0034577
8044,2020,CAR,RB,00-0034578
8045,2020,DET,DL,00-0034586
8046,2020,MIN,DL,00-0034587
8047,2020,NYG,LB,00-0034588
8048,2020,DET,DL,00-0034590
8049,2020,NE,DB,00-0034591
8050,2020,DAL,WR,00-0034593
8051,2020,HOU,DB,00-0034594
8052,2020,CHI,RB,00-0034597
8053,2020,DEN,DB,00-0034603
8054,2020,PIT,DL,00-0034605
8055,2020,GB,P,00-0034606
8056,2020,CHI,DB,00-0034607
8057,2020,KC,DL,00-0034612
8058,2020,TB,TE,00-0034613
8059,2020,HOU,LB,00-0034622
8060,2020,IND,DB,00-0034623
8061,2020,PIT,OL,00-0034625
8062,2020,TEN,P,00-0034626
8063,2020,LV,OL,00-0034628
8064,2020,NYJ,WR,00-0034631
8065,2020,WAS,WR,00-0034633
8066,2020,DET,DB,00-0034639
8067,2020,MIN,DB,00-0034641
8068,2020,ATL,WR,00-0034646
8069,2020,NYG,P,00-0034648
8070,2020,TEN,WR,00-0034652
8071,2020,PHI,WR,00-0034653
8072,2020,DET,RB,00-0034654
8073,2020,TEN,DL,00-0034657
8074,2020,NYJ,LB,00-0034659
8075,2020,LV,WR,00-0034660
8076,2020,TEN,DB,00-0034662
8077,2020,HOU,OL,00-0034664
8078,2020,NE,WR,00-0034667
8079,2020,TB,OL,00-0034668
8080,2020,WAS,WR,00-0034669
8081,2020,NO,TE,00-0034672
8082,2020,BUF,LB,00-0034673
8083,2020,DAL,LB,00-0034674
8084,2020,CIN,DB,00-0034675
8085,2020,PIT,WR,00-0034676
8086,2020,LAC,DL,00-0034677
8087,2020,TB,OL,00-0034678
8088,2020,KC,DB,00-0034680
8089,2020,ARI,RB,00-0034681
8090,2020,PHI,DL,00-0034682
8091,2020,CIN,DB,00-0034683
8092,2020,BAL,P,00-0034684
8093,2020,CIN,WR,00-0034686
8094,2020,NE,OL,00-0034687
8095,2020,BAL,OL,00-0034699
8096,2020,TB,WR,00-0034705
8097,2020,SEA,WR,00-0034710
8098,2020,NO,OL,00-0034712
8099,2020,PIT,LB,00-0034720
8100,2020,BUF,P,00-0034721
8101,2020,NE,DL,00-0034723
8102,2020,LV,DB,00-0034726
8103,2020,GB,DB,00-0034728
8104,2020,SEA,OL,00-0034729
8105,2020,SF,DB,00-0034730
8106,2020,CIN,DL,00-0034731
8107,2020,SEA,QB,00-0034732
8108,2020,TB,TE,00-0034735
8109,2020,DAL,DB,00-0034736
8110,2020,TEN,LB,00-0034743
8111,2020,DEN,DB,00-0034744
8112,2020,DET,DB,00-0034745
8113,2020,LV,DL,00-0034746
8114,2020,LV,WR,00-0034747
8115,2020,SEA,RB,00-0034750
8116,2020,GB,DB,00-0034751
8117,2020,BAL,OL,00-0034752
8118,2020,BAL,TE,00-0034753
8119,2020,GB,LB,00-0034754
8120,2020,SEA,LB,00-0034755
8121,2020,SEA,DB,00-0034756
8122,2020,LV,OL,00-0034759
8123,2020,NYJ,DL,00-0034760
8124,2020,CIN,OL,00-0034762
8125,2020,LV,OL,00-0034763
8126,2020,DAL,WR,00-0034764
8127,2020,NO,WR,00-0034765
8128,2020,NYJ,TE,00-0034766
8129,2020,IND,DB,00-0034767
8130,2020,PIT,OL,00-0034768
8131,2020,WAS,LB,00-0034769
8132,2020,CLE,DL,00-0034770
8133,2020,PIT,QB,00-0034771
8134,2020,KC,WR,00-0034772
8135,2020,TB,DL,00-0034773
8136,2020,DAL,DL,00-0034774
8137,2020,ARI,WR,00-0034775
8138,2020,JAX,WR,00-0034777
8139,2020,TB,DB,00-0034778
8140,2020,CLE,DB,00-0034779
8141,2020,NYG,DB,00-0034780
8142,2020,KC,LB,00-0034781
8143,2020,BUF,DL,00-0034782
8144,2020,ARI,OL,00-0034785
8145,2020,BAL,LB,00-0034787
8146,2020,ATL,TE,00-0034788
8147,2020,PIT,DB,00-0034789
8148,2020,LAC,DB,00-0034790
8149,2020,CLE,RB,00-0034791
8150,2020,HOU,DB,00-0034792
8151,2020,MIN,LB,00-0034793
8152,2020,MIA,K,00-0034794
8153,2020,NYG,TE,00-0034795
8154,2020,BAL,QB,00-0034796
8155,2020,MIA,LB,00-0034797
8156,2020,MIA,TE,00-0034798
8157,2020,LAC,RB,00-0034799
8158,2020,NYG,DL,00-0034800
8159,2020,CHI,LB,00-0034801
8160,2020,MIA,DB,00-0034802
8161,2020,LA,OL,00-0034803
8162,2020,LA,OL,00-0034804
8163,2020,NYJ,DL,00-0034805
8164,2020,LA,LB,00-0034806
8165,2020,LA,LB,00-0034807
8166,2020,CLE,RB,00-0034808
8167,2020,LA,OL,00-0034809
8168,2020,LA,DL,00-0034810
8169,2020,CLE,LB,00-0034811
8170,2020,LA,LB,00-0034812
8171,2020,LA,LB,00-0034813
8172,2020,IND,DB,00-0034814
8173,2020,SF,LB,00-0034815
8174,2020,TB,RB,00-0034816
8175,2020,WAS,OL,00-0034817
8176,2020,KC,DL,00-0034818
8177,2020,KC,OL,00-0034824
8178,2020,LV,DL,00-0034825
8179,2020,CAR,WR,00-0034827
8180,2020,TEN,LB,00-0034828
8181,2020,MIA,TE,00-0034829
8182,2020,ATL,TE,00-0034830
8183,2020,SEA,DL,00-0034831
8184,2020,DEN,DL,00-0034832
8185,2020,NE,OL,00-0034833
8186,2020,CIN,DL,00-0034834
8187,2020,LAC,LB,00-0034835
8188,2020,IND,OL,00-0034836
8189,2020,ATL,WR,00-0034837
8190,2020,DEN,RB,00-0034838
8191,2020,NYG,DB,00-0034839
8192,2020,LA,DB,00-0034840
8193,2020,JAX,DL,00-0034842
8194,2020,MIN,DB,00-0034843
8195,2020,NYG,RB,00-0034844
8196,2020,NE,RB,00-0034845
8197,2020,IND,LB,00-0034846
8198,2020,SF,OL,00-0034847
8199,2020,NYG,DL,00-0034848
8200,2020,CLE,WR,00-0034854
8201,2020,CLE,QB,00-0034855
8202,2020,CLE,DB,00-0034856
8203,2020,BUF,QB,00-0034857
8204,2020,PIT,DB,00-0034858
8205,2020,NYG,WR,00-0034860
8206,2020,DAL,WR,00-0034867
8207,2020,NYJ,QB,00-0034869
8208,2020,CHI,LB,00-0034874
8209,2020,BAL,LB,00-0034881
8210,2020,DEN,LB,00-0034887
8211,2020,LA,QB,00-0034899
8212,2020,TB,WR,00-0034901
8213,2020,MIA,LB,00-0034902
8214,2020,LAC,DB,00-0034903
8215,2020,BUF,K,00-0034909
8216,2020,LAC,LS,00-0034917
8217,2020,ATL,K,00-0034921
8218,2020,CAR,WR,00-0034922
8219,2020,WAS,WR,00-0034928
8220,2020,DEN,OL,00-0034929
8221,2020,DEN,WR,00-0034930
8222,2020,DEN,TE,00-0034932
8223,2020,BUF,LB,00-0034933
8224,2020,PIT,OL,00-0034937
8225,2020,WAS,DL,00-0034939
8226,2020,SF,P,00-0034941
8227,2020,NO,WR,00-0034943
8228,2020,NO,LB,00-0034944
8229,2020,NYJ,OL,00-0034945
8230,2020,DEN,DB,00-0034948
8231,2020,CIN,OL,00-0034951
8232,2020,DEN,LB,00-0034954
8233,2020,DEN,QB,00-0034955
8234,2020,DEN,LB,00-0034956
8235,2020,DEN,OL,00-0034957
8236,2020,LAC,OL,00-0034958
8237,2020,DEN,TE,00-0034959
8238,2020,NE,WR,00-0034960
8239,2020,NE,LB,00-0034962
8240,2020,MIA,OL,00-0034963
8241,2020,NE,DB,00-0034966
8242,2020,GB,LB,00-0034967
8243,2020,GB,DB,00-0034968
8244,2020,IND,DL,00-0034969
8245,2020,MIN,TE,00-0034970
8246,2020,SF,WR,00-0034971
8247,2020,MIN,RB,00-0034972
8248,2020,LV,DL,00-0034973
8249,2020,NYG,DB,00-0034974
8250,2020,BAL,RB,00-0034975
8251,2020,MIN,OL,00-0034976
8252,2020,CLE,DB,00-0034977
8253,2020,BAL,OL,00-0034978
8254,2020,BAL,DB,00-0034979
8255,2020,LV,DB,00-0034980
8256,2020,LV,TE,00-0034981
8257,2020,SF,LB,00-0034982
8258,2020,LV,WR,00-0034983
8259,2020,GB,DL,00-0034984
8260,2020,ARI,DL,00-0034985
8261,2020,MIN,LB,00-0034986
8262,2020,IND,LB,00-0034987
8263,2020,NYG,TE,00-0034988
8264,2020,SF,OL,00-0034989
8265,2020,GB,DB,00-0034990
8266,2020,CLE,OL,00-0034991
8267,2020,MIN,DL,00-0034992
8268,2020,PHI,DB,00-0034993
8269,2020,MIN,OL,00-0034994
8270,2020,GB,RB,00-0034995
8271,2020,SF,DB,00-0034996
8272,2020,LV,DL,00-0034997
8273,2020,CIN,DB,00-0034998
8274,2020,GB,LB,00-0034999
8275,2020,TB,DL,00-0035000
8276,2020,MIN,WR,00-0035002
8277,2020,NYG,OL,00-0035003
8278,2020,ATL,DL,00-0035004
8279,2020,CLE,OL,00-0035005
8280,2020,MIN,WR,00-0035006
8281,2020,TEN,OL,00-0035007
8282,2020,ATL,LB,00-0035008
8283,2020,NYG,LB,00-0035016
8284,2020,CHI,WR,00-0035018
8285,2020,SF,DB,00-0035020
8286,2020,IND,WR,00-0035021
8287,2020,SEA,WR,00-0035022
8288,2020,MIN,TE,00-0035025
8289,2020,SF,DL,00-0035026
8290,2020,NO,WR,00-0035031
8291,2020,SF,WR,00-0035035
8292,2020,NE,OL,00-0035036
8293,2020,CLE,TE,00-0035039
8294,2020,DET,QB,00-0035040
8295,2020,CLE,P,00-0035042
8296,2020,NYJ,DB,00-0035044
8297,2020,NYJ,WR,00-0035045
8298,2020,TEN,DL,00-0035048
8299,2020,ATL,OL,00-0035051
8300,2020,GB,TE,00-0035058
8301,2020,CHI,OL,00-0035061
8302,2020,CHI,OL,00-0035062
8303,2020,IND,TE,00-0035067
8304,2020,WAS,WR,00-0035070
8305,2020,DEN,DL,00-0035073
8306,2020,CHI,WR,00-0035074
8307,2020,HOU,LB,00-0035076
8308,2020,GB,DB,00-0035079
8309,2020,CAR,DL,00-0035082
8310,2020,GB,OL,00-0035084
8311,2020,GB,LB,00-0035085
8312,2020,ARI,TE,00-0035092
8313,2020,SEA,DL,00-0035094
8314,2020,CAR,DB,00-0035095
8315,2020,TEN,RB,00-0035099
8316,2020,MIN,QB,00-0035100
8317,2020,MIN,TE,00-0035102
8318,2020,BAL,LB,00-0035103
8319,2020,CLE,WR,00-0035104
8320,2020,PIT,OL,00-0035106
8321,2020,JAX,DB,00-0035108
8322,2020,BAL,OL,00-0035112
8323,2020,LV,OL,00-0035117
8324,2020,TEN,LS,00-0035118
8325,2020,BAL,TE,00-0035119
8326,2020,LV,WR,00-0035120
8327,2020,LV,RB,00-0035125
8328,2020,BAL,WR,00-0035126
8329,2020,LV,OL,00-0035127
8330,2020,MIN,DB,00-0035130
8331,2020,LV,DB,00-0035133
8332,2020,KC,DL,00-0035135
8333,2020,BAL,LB,00-0035136
8334,2020,BAL,DB,00-0035137
8335,2020,SEA,DB,00-0035139
8336,2020,KC,WR,00-0035140
8337,2020,SEA,OL,00-0035141
8338,2020,SEA,DB,00-0035142
8339,2020,SEA,LB,00-0035143
8340,2020,CLE,LB,00-0035144
8341,2020,CIN,K,00-0035145
8342,2020,BAL,QB,00-0035146
8343,2020,KC,DB,00-0035147
8344,2020,KC,RB,00-0035148
8345,2020,KC,OL,00-0035149
8346,2020,MIN,DB,00-0035150
8347,2020,HOU,DB,00-0035155
8348,2020,DET,P,00-0035156
8349,2020,KC,LB,00-0035157
8350,2020,GB,QB,00-0035161
8351,2020,CIN,QB,00-0035163
8352,2020,SEA,WR,00-0035164
8353,2020,SF,LB,00-0035166
8354,2020,NYG,DB,00-0035172
8355,2020,CLE,LB,00-0035177
8356,2020,NO,DL,00-0035179
8357,2020,GB,WR,00-0035181
8358,2020,JAX,RB,00-0035184
8359,2020,SF,RB,00-0035187
8360,2020,DET,DB,00-0035188
8361,2020,PIT,K,00-0035189
8362,2020,LV,P,00-0035190
8363,2020,CAR,K,00-0035192
8364,2020,BUF,LB,00-0035202
8365,2020,SEA,DB,00-0035207
8366,2020,ATL,WR,00-0035208
8367,2020,TEN,RB,00-0035209
8368,2020,TB,DB,00-0035210
8369,2020,NO,WR,00-0035215
